PK_UID;Inst_Type;LandCode;Inst_Naam;Inst_id;EPRTR_id;lon;lat;Act_Code;Act_Group;Act_Class;Inrichting;Stad;Regio;StraatNaam;nr;MWth;StartDatum;VollastUr0;Categorie;Raffinage;Biomassa;Kolen;VastOverig;Vloeibaar;Aardgas;GasOverig;Totaal_TJ;SO2_ton;NOx_ton;Stof_ton;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
388;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 07  ""FCCU mainstack""";NL.RIVM/010058011.PART;NL.RIVM/000010058.FACILITY;4.108010000896371;51.944630004246044;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;165.0;2018-12-31;;Others;J;0.0;0.0;0.0;0;0.0;2133.21;2133.21;123.0;113.0;1.07;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
400;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 01  ""CDU3 mainstack""";NL.RIVM/010058013.PART;NL.RIVM/000010058.FACILITY;4.107060000648292;51.94247000369369;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;275.0;2018-12-31;;Others;J;0.0;0.0;0.0;0;0.0;6602.0;6602.0;46.5;485.0;0.7;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
406;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 03  ""CDU4 mainstack""";NL.RIVM/010058014.PART;NL.RIVM/000010058.FACILITY;4.109680000898989;51.944240003647025;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;289.0;2018-12-31;;Others;J;0.0;0.0;0.0;0;0.0;5094.77;5094.77;6.94;290.0;0.07;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
412;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 09 ""CRF stack""";NL.RIVM/010058015.PART;NL.RIVM/000010058.FACILITY;4.10634000086142;51.941210003926614;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;157.0;1966-12-31;;Others;J;0.0;0.0;0.0;0;0.0;1994.5;1994.5;1.11;77.7;0.86;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
418;LCP;NL;BP Raffinaderij Rotterdam B.V.,Stack 02 FCC Regenerator '2R2002';NL.RIVM/010058016.PART;NL.RIVM/000010058.FACILITY;4.108010000896371;51.944630004246044;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;200.0;1982-12-31;;Others;J;0.0;0.0;6370.55;0;0.0;0.0;6370.55;1500.0;69.1;54.8;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
420;LCP;NL;Gunvor Energy Rotterdam B.V. (GPR),155-B;NL.RIVM/010059001.PART;NL.RIVM/000010059.FACILITY;4.164700000689198;51.934420004045144;19.20;Aardolieverwerking;Aardolieverwerking;Gunvor Energy Rotterdam B.V. (GPR);Europoort Rotterdam;Groot-Rijnmond;Moezelweg;255;55.0;2001-07-01;8760.0;Others;J;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
429;LCP;NL;Gunvor Energy Rotterdam B.V. (GPR),5001-B1;NL.RIVM/010059002.PART;NL.RIVM/000010059.FACILITY;4.17117999999813;51.93395000369051;19.20;Aardolieverwerking;Aardolieverwerking;Gunvor Energy Rotterdam B.V. (GPR);Europoort Rotterdam;Groot-Rijnmond;Moezelweg;255;97.0;1970-01-01;8760.0;Boiler;J;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
438;LCP;NL;Gunvor Energy Rotterdam B.V. (GPR),5001-B2;NL.RIVM/010059003.PART;NL.RIVM/000010059.FACILITY;4.17117999999813;51.93395000369051;19.20;Aardolieverwerking;Aardolieverwerking;Gunvor Energy Rotterdam B.V. (GPR);Europoort Rotterdam;Groot-Rijnmond;Moezelweg;255;97.0;1970-01-01;8760.0;Boiler;J;0.0;0.0;0.0;0;351.03;622.06;973.09;0.31;45.2;0.41;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
447;LCP;NL;Gunvor Energy Rotterdam B.V. (GPR),5001-B3;NL.RIVM/010059004.PART;NL.RIVM/000010059.FACILITY;4.17117999999813;51.93395000369051;19.20;Aardolieverwerking;Aardolieverwerking;Gunvor Energy Rotterdam B.V. (GPR);Europoort Rotterdam;Groot-Rijnmond;Moezelweg;255;97.0;1970-01-01;8760.0;Boiler;J;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
456;LCP;NL;Gunvor Energy Rotterdam B.V. (GPR),5201-B;NL.RIVM/010059005.PART;NL.RIVM/000010059.FACILITY;4.17117999999813;51.93395000369051;19.20;Aardolieverwerking;Aardolieverwerking;Gunvor Energy Rotterdam B.V. (GPR);Europoort Rotterdam;Groot-Rijnmond;Moezelweg;255;112.0;2011-01-01;8760.0;Boiler;J;0.0;0.0;0.0;0;390.17;698.87;1089.04;0.35;30.2;0.7;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
465;LCP;NL;Gunvor Energy Rotterdam B.V. (GPR),6301-4B;NL.RIVM/010059006.PART;NL.RIVM/000010059.FACILITY;4.17117999999813;51.93395000369051;19.20;Aardolieverwerking;Aardolieverwerking;Gunvor Energy Rotterdam B.V. (GPR);Europoort Rotterdam;Groot-Rijnmond;Moezelweg;255;55.0;1990-01-01;8760.0;Others;J;0.0;0.0;0.0;0;137.92;1370.27;1508.18;0.67;49.5;0.94;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
474;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F4201,F1750,F1051;NL.RIVM/010061001.PART;NL.RIVM/000010061.FACILITY;4.296250000423355;51.87214000404234;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;116.0;1970-01-01;;Others;J;0.0;0.0;0.0;0;9.7;886.7;896.4;96.6;55.2;0.35;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
483;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F-4002;NL.RIVM/010061002.PART;NL.RIVM/000010061.FACILITY;4.290850000060428;51.87081000417303;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;89.0;1996-01-01;;Others;J;0.0;0.0;0.0;0;9.3;1658.37;1667.67;145.0;23.0;0.11;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
492;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F-5101;NL.RIVM/010061003.PART;NL.RIVM/000010061.FACILITY;4.295349999967705;51.87325000361352;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;128.0;1967-01-01;;Others;J;0.0;0.0;0.0;0;34.38;3084.26;3118.65;203.0;86.4;0.73;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
501;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F-5102;NL.RIVM/010061004.PART;NL.RIVM/000010061.FACILITY;4.295349999967705;51.87325000361352;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;51.0;1967-01-01;;Others;J;0.0;0.0;0.0;0;4.7;1255.17;1259.87;81.6;34.9;0.3;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
510;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F-561/2/3;NL.RIVM/010061005.PART;NL.RIVM/000010061.FACILITY;4.298430001209643;51.874490004095;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;116.0;1985-01-01;;Others;J;0.0;0.0;0.0;0;47.14;2956.81;3003.95;217.0;85.2;0.62;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
519;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F-6401;NL.RIVM/010061006.PART;NL.RIVM/000010061.FACILITY;4.291820001139639;51.872730003957294;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;51.0;1984-01-01;;Others;J;0.0;0.0;0.0;0;27.35;847.23;874.58;84.9;17.7;0.12;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
528;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F-6701;NL.RIVM/010061007.PART;NL.RIVM/000010061.FACILITY;4.2880700010183;51.87157000413224;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;71.0;1985-01-01;;Others;J;0.0;0.0;0.0;0;24.63;766.13;790.76;52.6;20.8;0.38;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
537;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),SG-8101A;NL.RIVM/010061008.PART;NL.RIVM/000010061.FACILITY;4.294910000695326;51.87470000403423;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;121.0;1984-01-01;;Boiler;J;0.0;0.0;0.0;0;0.0;1768.51;1768.51;102.0;73.0;0.26;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
546;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),SG-8101B;NL.RIVM/010061009.PART;NL.RIVM/000010061.FACILITY;4.294910000695326;51.87470000403423;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;121.0;1984-01-01;;Boiler;J;0.0;0.0;0.0;0;0.0;1843.75;1843.75;113.0;76.1;0.28;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
555;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),SG-861;NL.RIVM/010061010.PART;NL.RIVM/000010061.FACILITY;4.295349999967705;51.87325000361352;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;107.0;1967-01-01;;Boiler;J;0.0;0.0;0.0;0;0.0;969.9;969.9;14.8;26.8;0.2;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
564;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),COGEN;NL.RIVM/010061012.PART;NL.RIVM/000010061.FACILITY;4.295220001235548;51.87365000413539;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;192.0;1991-01-01;;GasTurbine;J;0.0;0.0;0.0;0;1377.54;3833.11;5210.64;169.0;305.0;1.11;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
573;LCP;NL;Esso Nederland BV (Raffinaderij Rotterdam),F-1001,F-564,F-505;NL.RIVM/010061013.PART;NL.RIVM/000010061.FACILITY;4.298430001209643;51.874490004095;19.20;Aardolieverwerking;Aardolieverwerking;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Botlekweg;121;64.2;2018-07-30;;Others;J;0.0;0.0;0.0;0;11.82;454.76;466.58;72.1;33.4;0.23;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
575;LCP;NL;AVR-Afvalverwerking,Biomassa Energie Centrale (BEC);NL.RIVM/010063001.PART;NL.RIVM/000010063.FACILITY;4.273810000185147;51.89671000400625;38.21;Behandeling van afval;Behandeling van onschadelijk afval;AVR-Afvalverwerking;Botlek Rotterdam;Groot-Rijnmond;Professor Gerbrandyweg;10;68.4;2009-01-01;8760.0;Others;N;1918.45;0.0;0.0;0;0.0;0.0;1918.45;21.5;70.3;0.62;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
592;LCP;NL;Air Products Nederland BV (Botlek),LM2500/D&Eketel;NL.RIVM/010689002.PART;NL.RIVM/000010689.FACILITY;4.258770000763085;51.878490004004604;20.11;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van industriële gassen;Air Products Nederland BV (Botlek);Botlek Rotterdam;Groot-Rijnmond;Boyneweg;10;126.0;1987-08-01;;Boiler;N;0.0;0.0;0.0;0;879.25;0.0;1332.08;0.0;74.7;0.21;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
611;LCP;NL;Uniper Centrale Leiden,GT1,GT2;NL.RIVM/010951001.PART;NL.RIVM/000010951.FACILITY;4.494040000770273;52.163980003624886;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale Leiden;Leiden;Agglomeratie Leiden en Bollenstreek;Maresingel;21 e;162.0;2006-01-01;;GasTurbine;N;0.0;0.0;0.0;0;1197.8;0.0;1197.8;0.0;34.9;0.0;2024;;GM0546;;;;GM0546;;;;GM0546;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
620;LCP;NL;Uniper Centrale Leiden,HK1,2,3;NL.RIVM/010951003.PART;NL.RIVM/000010951.FACILITY;4.494040000770273;52.163980003624886;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale Leiden;Leiden;Agglomeratie Leiden en Bollenstreek;Maresingel;21 e;54.0;1985-01-01;;Others;N;0.0;0.0;0.0;0;391.39;0.0;391.39;0.0;5.07;0.0;2024;;GM0546;;;;GM0546;;;;GM0546;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
622;LCP;NL;Uniper Centrale Den Haag,EDH1;NL.RIVM/010953001.PART;NL.RIVM/000010953.FACILITY;4.290409999914903;52.075870004222764;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale Den Haag;'S-Gravenhage;Agglomeratie 's-Gravenhage;De Constant Rebecqueplein;20;115.0;2007-01-01;;GasTurbine;N;0.0;0.0;0.0;0;967.1;0.0;967.1;0.0;30.2;0.0;2024;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
631;LCP;NL;Uniper Centrale Den Haag,EDH2;NL.RIVM/010953002.PART;NL.RIVM/000010953.FACILITY;4.290480000403577;52.07578000420538;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale Den Haag;'S-Gravenhage;Agglomeratie 's-Gravenhage;De Constant Rebecqueplein;20;115.0;2007-01-01;;GasTurbine;N;0.0;0.0;0.0;0;1381.33;0.0;1381.33;0.0;39.0;0.0;2024;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
637;LCP;NL;Uniper Benelux NV (Maasvlakte),MPP3;NL.RIVM/012149004.PART;NL.RIVM/000012149.FACILITY;4.024400000563939;51.96307000383398;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Groot-Rijnmond;Coloradoweg;10;2302.0;2013-03-01;;Boiler;N;3999.88;22668.61;658.42;0;0.0;0.0;27461.86;283.0;721.0;16.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
646;LCP;NL;Uniper Benelux NV (Maasvlakte),GT inclusief HRSG ketel;NL.RIVM/012149005.PART;NL.RIVM/000012149.FACILITY;4.025339999902493;51.960310003545764;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Groot-Rijnmond;Coloradoweg;10;264.0;2003-01-01;;Others;N;0.0;0.0;0.0;0;272.45;0.0;272.45;0.12;5.58;0.09;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
655;LCP;NL;Uniper Benelux NV (Maasvlakte),GT (solo);NL.RIVM/012149006.PART;NL.RIVM/000012149.FACILITY;4.0255100008609155;51.9600100036576;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Groot-Rijnmond;Coloradoweg;10;206.0;2003-01-01;;GasTurbine;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
664;LCP;NL;Uniper Benelux NV (Maasvlakte),DFB-2;NL.RIVM/012149007.PART;NL.RIVM/000012149.FACILITY;4.025200000186859;51.95953000421099;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Groot-Rijnmond;Coloradoweg;10;196.0;2017-07-01;;Boiler;N;1454.28;0.0;0.0;0;997.29;89.12;2592.39;0.08;17.1;0.04;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
672;LCP;NL;Uniper Centrale RoCa,Hulpketel 3;NL.RIVM/012150001.PART;NL.RIVM/000012150.FACILITY;4.561310000506779;51.95366000344844;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale RoCa;Rotterdam;Groot-Rijnmond;Capelseweg;400;73.5;1980-01-01;;Others;N;0.0;0.0;0.0;0;259.65;0.0;259.65;0.0;3.46;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
681;LCP;NL;Uniper Centrale RoCa,Hulpketel 4;NL.RIVM/012150002.PART;NL.RIVM/000012150.FACILITY;4.561310000506779;51.95366000344844;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale RoCa;Rotterdam;Groot-Rijnmond;Capelseweg;400;73.5;1980-01-01;;Others;N;0.0;0.0;0.0;0;373.29;0.0;373.29;0.0;4.32;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
690;LCP;NL;Uniper Centrale RoCa,RoCa 1;NL.RIVM/012150003.PART;NL.RIVM/000012150.FACILITY;4.561560000681212;51.95386000355815;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale RoCa;Rotterdam;Groot-Rijnmond;Capelseweg;400;120.0;1980-01-01;;GasTurbine;N;0.0;0.0;0.0;0;282.24;0.0;282.24;0.0;13.1;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
699;LCP;NL;Uniper Centrale RoCa,RoCa 2;NL.RIVM/012150004.PART;NL.RIVM/000012150.FACILITY;4.5616700015614535;51.95360000355977;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale RoCa;Rotterdam;Groot-Rijnmond;Capelseweg;400;120.0;1980-01-01;;GasTurbine;N;0.0;0.0;0.0;0;336.76;0.0;336.76;0.0;18.8;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
708;LCP;NL;Uniper Centrale RoCa,RoCa 3;NL.RIVM/012150005.PART;NL.RIVM/000012150.FACILITY;4.561010001458061;51.95364000356271;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale RoCa;Rotterdam;Groot-Rijnmond;Capelseweg;400;446.0;1993-01-01;;GasTurbine;N;0.0;0.0;0.0;0;3714.18;0.0;3714.18;0.0;88.1;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
717;LCP;NL;Uniper HWC Blekerstraat,HK1,HK2;NL.RIVM/012151001.PART;NL.RIVM/000012151.FACILITY;4.480920001271843;51.91586000421267;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper HWC Blekerstraat;Rotterdam;Groot-Rijnmond;Tweede Blekerhof;9;98.0;1963-01-01;;Others;N;0.0;0.0;0.0;0;0.0;0.0;0.25;0.0;0.01;0.0;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
747;LCP;NL;VPR Energy B.V.,Fornuis (F-102);NL.RIVM/012177001.PART;NL.RIVM/000012177.FACILITY;4.217260000566121;51.910620003432186;19.20;Aardolieverwerking;Aardolieverwerking;VPR Energy B.V.;Europoort Rotterdam;Groot-Rijnmond;Neckarweg;5;77.0;1995-01-01;;Others;J;0.0;0.0;0.0;0;986.54;1294.52;2281.05;6.18;25.9;3.47;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1007;LCP;NL;SABIC Innovative Plastics BV,HYCO-3 (Air Liquide);NL.RIVM/041101001.PART;NL.RIVM/000041101.FACILITY;4.256190000518237;51.512420003598855;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;SABIC Innovative Plastics BV;Bergen Op Zoom;West-Noord-Brabant;Plasticslaan;1;52.0;1998-02-03;;Others;N;0.0;0.0;0.0;0;199.52;930.81;1130.34;0.0;44.0;0.0;2024;;GM0748;;;;GM0748;;;;GM0748;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
